link,Tipe,title,category,address,open_hours,popular_times,website,phone,Column1,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude
https://www.google.com/maps/place/Arkuma+Design+Studio/data=!4m7!3m6!1s0x2e7a11d79e2a4b7d:0x5d6d698ebff73f7c!8m2!3d-7.5219981!4d110.8869066!16s%2Fg%2F11wth8dw3r!19sChIJfUsqntcRei4RfD_3v45pbV0?authuser=0&hl=en&rclk=1,Desain Grafis,Arkuma Design Studio,Website designer,"Jalan Desa Jl. Dingin, RT.1/RW.18, Beji Kulon, Kemiri, Kec. Kebakkramat, Kabupaten Karanganyar, Jawa Tengah 57762","{""Friday"":[""8.00 am–10.00 pm""],""Monday"":[""8.00 am–10.00 pm""],""Saturday"":[""8.00 am–10.00 pm""],""Sunday"":[""8.00 am–10.00 pm""],""Thursday"":[""8.00 am–10.00 pm""],""Tuesday"":[""8.00 am–10.00 pm""],""Wednesday"":[""8.00 am–10.00 pm""]}",{},https://www.arkumadesign.com/,0851-7967-8298,,"FVHP+6Q Kemiri, Karanganyar Regency, Central Java",7,5.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":7}",-7.521998,110.886907
https://www.google.com/maps/place/FYM+Design+%26+Print+%28Jasa+Desain+dan+Print+%29/data=!4m7!3m6!1s0x2e7a1f006f25b65b:0xfd6f89ccd291ae24!8m2!3d-7.5545027!4d111.0396492!16s%2Fg%2F11ybhvm6_j!19sChIJW7YlbwAfei4RJK6R0syJb_0?authuser=0&hl=en&rclk=1,Desain Grafis,FYM Design & Print (Jasa Desain dan Print ),Design agency,"C2WQ+3WH FYM Design & Print (Jasa Desain dan Print ), Sukorejo, Pendem, Kec. Mojogedang, Kabupaten Karanganyar, Jawa Tengah 57752","{""Friday"":[""9.00 am–5.00 pm""],""Monday"":[""9.00 am–5.00 pm""],""Saturday"":[""9.00 am–5.00 pm""],""Sunday"":[""Closed""],""Thursday"":[""9.00 am–5.00 pm""],""Tuesday"":[""9.00 am–5.00 pm""],""Wednesday"":[""9.00 am–5.00 pm""]}",{},http://instagram.com/fym.desain,0813-1153-5258,,,6,5.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":6}",-7.554503,111.039649
https://www.google.com/maps/place/Jasa+Desain+Grafis+57/data=!4m7!3m6!1s0x2e7a1fd42af291f7:0xc9e43d8f6a9f6c0b!8m2!3d-7.5645539!4d111.0209458!16s%2Fg%2F11yd73bj0b!19sChIJ95HyKtQfei4RC2yfao895Mk?authuser=0&hl=en&rclk=1,Desain Grafis,Jasa Desain Grafis 57,Digital printing service,"RT.01/RW.03, Klumpuk, Mojogedang, Kec. Mojogedang, Kabupaten Karanganyar, Jawa Tengah 57752","{""Friday"":[""Open 24 hours""],""Monday"":[""Open 24 hours""],""Saturday"":[""Open 24 hours""],""Sunday"":[""Open 24 hours""],""Thursday"":[""Open 24 hours""],""Tuesday"":[""Open 24 hours""],""Wednesday"":[""Open 24 hours""]}","{""Friday"":{""0"":47,""1"":35,""10"":23,""11"":17,""12"":23,""13"":17,""14"":17,""15"":17,""16"":23,""17"":35,""18"":35,""19"":35,""2"":47,""20"":23,""21"":29,""22"":35,""23"":47,""3"":47,""4"":41,""5"":47,""6"":41,""7"":47,""8"":41,""9"":29},""Monday"":{""0"":23,""1"":23,""10"":35,""11"":29,""12"":29,""13"":41,""14"":41,""15"":41,""16"":47,""17"":47,""18"":29,""19"":23,""2"":41,""20"":23,""21"":29,""22"":23,""23"":17,""3"":41,""4"":52,""5"":47,""6"":35,""7"":35,""8"":29,""9"":29},""Saturday"":{""0"":35,""1"":58,""10"":11,""11"":23,""12"":41,""13"":47,""14"":41,""15"":29,""16"":35,""17"":35,""18"":23,""19"":17,""2"":94,""20"":29,""21"":35,""22"":29,""23"":29,""3"":100,""4"":76,""5"":52,""6"":47,""7"":64,""8"":41,""9"":23},""Sunday"":{""0"":17,""1"":29,""10"":41,""11"":41,""12"":35,""13"":35,""14"":52,""15"":64,""16"":52,""17"":58,""18"":70,""19"":70,""2"":41,""20"":35,""21"":29,""22"":17,""23"":29,""3"":52,""4"":41,""5"":29,""6"":29,""7"":29,""8"":52,""9"":47},""Thursday"":{""0"":94,""1"":64,""10"":29,""11"":29,""12"":23,""13"":23,""14"":23,""15"":23,""16"":35,""17"":23,""18"":35,""19"":35,""2"":47,""20"":52,""21"":52,""22"":94,""23"":76,""3"":41,""4"":41,""5"":29,""6"":17,""7"":17,""8"":23,""9"":35},""Tuesday"":{""0"":29,""1"":23,""10"":29,""11"":41,""12"":47,""13"":41,""14"":47,""15"":52,""16"":70,""17"":70,""18"":82,""19"":64,""2"":29,""20"":47,""21"":29,""22"":23,""23"":23,""3"":29,""4"":35,""5"":58,""6"":41,""7"":35,""8"":29,""9"":23},""Wednesday"":{""0"":58,""1"":52,""10"":94,""11"":82,""12"":82,""13"":41,""14"":23,""15"":17,""16"":35,""17"":35,""18"":52,""19"":52,""2"":52,""20"":35,""21"":17,""22"":29,""23"":41,""3"":52,""4"":41,""5"":41,""6"":47,""7"":47,""8"":52,""9"":58}}",,0812-4938-9898,,"C2PC+59 Mojogedang, Karanganyar Regency, Central Java",0,0.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",-7.564554,111.020946
https://www.google.com/maps/place/Putrani+wedding+organizer/data=!4m7!3m6!1s0x2e7a18819e10f4ed:0xb9f0c1c0c211a19f!8m2!3d-7.6004425!4d110.9556709!16s%2Fg%2F11b72bth0h!19sChIJ7fQQnoEYei4Rn6ERwsDB8Lk?authuser=0&hl=en&rclk=1,Desain Grafis,Putrani wedding organizer,Wedding service,"Jl. Rm. Said No.101, Tegalgede, Karanganyar, Karanganyar Regency, Central Java 57714","{""Friday"":[""8.00 am–5.00 pm""],""Monday"":[""8.00 am–5.00 pm""],""Saturday"":[""8.00 am–5.00 pm""],""Sunday"":[""8.00 am–6.00 pm""],""Thursday"":[""8.00 am–5.00 pm""],""Tuesday"":[""8.00 am–5.00 pm""],""Wednesday"":[""8.00 am–5.00 pm""]}",{},,(0271) 6498675,,"9XX4+R7 Tegalgede, Karanganyar Regency, Central Java",44,4.500000,"{""1"":1,""2"":0,""3"":7,""4"":4,""5"":32}",-7.600442,110.955671
https://www.google.com/maps/place/Sekolah+Desain+Grafis+Solo/data=!4m7!3m6!1s0x2e7a168a7c672a5b:0xa20e1a0efa38904e!8m2!3d-7.5672546!4d110.8279622!16s%2Fg%2F11b6lj2bx7!19sChIJWypnfIoWei4RTpA4-g4aDqI?authuser=0&hl=en&rclk=1,Desain Grafis,Sekolah Desain Grafis Solo,Vocational school,"Jl. Alor No.3, Kampung Baru, Pasar Kliwon, Surakarta City, Central Java 57133","{""Friday"":[""6.00 am–3.00 pm""],""Monday"":[""6.00 am–3.00 pm""],""Saturday"":[""Closed""],""Sunday"":[""Closed""],""Thursday"":[""6.00 am–3.00 pm""],""Tuesday"":[""6.00 am–3.00 pm""],""Wednesday"":[""6.00 am–3.00 pm""]}",{},,(0271) 644829,,"CRMH+35 Kampung Baru, Surakarta City, Central Java",174,4.900000,"{""1"":3,""2"":0,""3"":2,""4"":2,""5"":167}",-7.567255,110.827962
https://www.google.com/maps/place/LATAR+BELAKANG+STUDIO/data=!4m7!3m6!1s0x2e7a215452c5f05d:0xb66a4fe7a91c8aa0!8m2!3d-7.6187063!4d111.0095142!16s%2Fg%2F11s615td9l!19sChIJXfDFUlQhei4RoIocqedParY?authuser=0&hl=en&rclk=1,Desain Grafis,LATAR BELAKANG STUDIO,Photography studio,"Jl. Rejosari, Pawang, Gayamdompo, Karanganyar, Karanganyar Regency, Central Java 57751",{},{},https://instagram.com/latarbelakang_studio?igshid=YmMyMTA2M2Y=,0857-1165-8267,,"92J5+GR Gayamdompo, Karanganyar Regency, Central Java",43,5.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":43}",-7.618706,111.009514
https://www.google.com/maps/place/MD+Digital+Printing+%26+Advertising+II/data=!4m7!3m6!1s0x2e7a190050787675:0xc8c7b5e9039c2924!8m2!3d-7.5985128!4d110.9557963!16s%2Fg%2F11xt4b9182!19sChIJdXZ4UAAZei4RJCmcA-m1x8g?authuser=0&hl=en&rclk=1,Desain Grafis,MD Digital Printing & Advertising II,Print shop,"Jl. Lawu No.209, Tegalgede, Kec. Karanganyar, Kabupaten Karanganyar, Jawa Tengah 57714","{""Friday"":[""8.00 am–4.30 pm""],""Monday"":[""8.00 am–4.30 pm""],""Saturday"":[""8.00 am–4.30 pm""],""Sunday"":[""Closed""],""Thursday"":[""8.00 am–4.30 pm""],""Tuesday"":[""8.00 am–4.30 pm""],""Wednesday"":[""8.00 am–4.30 pm""]}",{},,0812-3467-0929,,"CX24+H8 Tegalgede, Karanganyar Regency, Central Java",4,5.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":4}",-7.598513,110.955796
https://www.google.com/maps/place/Jasa+Desain+Grafis+Muslim+Musvin/data=!4m7!3m6!1s0x2e7a13fd0cb9c355:0x20358bf0c8c3ade9!8m2!3d-7.5480929!4d110.7635788!16s%2Fg%2F11fp8405nb!19sChIJVcO5DP0Tei4R6a3DyPCLNSA?authuser=0&hl=en&rclk=1,Desain Grafis,Jasa Desain Grafis Muslim Musvin,Design agency,"Genduren, RT.01/RW.03, Geduren, Gonilan, Kec. Kartasura, Kabupaten Sukoharjo, Jawa Tengah 57169",{},{},https://www.musvin.com/,0813-7051-6080,,"FQ27+QC Gonilan, Sukoharjo Regency, Central Java",60,4.900000,"{""1"":1,""2"":0,""3"":0,""4"":0,""5"":59}",-7.548093,110.763579
https://www.google.com/maps/place/JASA+DESAIN+SOLO/data=!4m7!3m6!1s0x2e7a1375403cf4c7:0xdcaef338d96d7d2!8m2!3d-7.5320365!4d110.7211724!16s%2Fg%2F11k496gftd!19sChIJx_Q8QHUTei4R0teWjTPvyg0?authuser=0&hl=en&rclk=1,Desain Grafis,JASA DESAIN SOLO,Graphic designer,"FP9C+5F2 JASA DESAIN SOLO, Sembung, Ngasem, Kec. Colomadu, Kabupaten Karanganyar, Jawa Tengah 57179","{""Friday"":[""9.00 am–8.00 pm""],""Monday"":[""9.00 am–8.00 pm""],""Saturday"":[""9.00 am–8.00 pm""],""Sunday"":[""9.00 am–8.00 pm""],""Thursday"":[""9.00 am–8.00 pm""],""Tuesday"":[""9.00 am–8.00 pm""],""Wednesday"":[""9.00 am–8.00 pm""]}",{},,0898-5244-331,,,3,4.700000,"{""1"":0,""2"":0,""3"":0,""4"":1,""5"":2}",-7.532036,110.721172
https://www.google.com/maps/place/GOEDLINE+%28DESAIN+GRAFIS%29/data=!4m7!3m6!1s0x2e7a1572a94a4a7d:0x3f327bb3ecf9530e!8m2!3d-7.5273125!4d110.7810625!16s%2Fg%2F11kn934w03!19sChIJfUpKqXIVei4RDlP57LN7Mj8?authuser=0&hl=en&rclk=1,Desain Grafis,GOEDLINE (DESAIN GRAFIS),Screen printing shop,"RT.02/RW.09, Pepe, Gedongan, Colomadu, Karanganyar Regency, Central Java 57173","{""Friday"":[""9.00 am–8.00 pm""],""Monday"":[""7.30 am–8.00 pm""],""Saturday"":[""7.30 am–8.00 pm""],""Sunday"":[""Closed""],""Thursday"":[""7.30 am–8.00 pm""],""Tuesday"":[""7.30 am–8.00 pm""],""Wednesday"":[""7.30 am–8.00 pm""]}",{},https://sablongoedlinekreatifindonesia.tilda.ws/,0819-0205-8130,,"FQFJ+3C Gedongan, Karanganyar Regency, Central Java",6,5.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":6}",-7.527312,110.781062
https://www.google.com/maps/place/RARA+PRODUCTION+ADVERTISING+%26+DIGITAL+PRINTING/data=!4m7!3m6!1s0x2e7a190055bebd03:0x61e61d03255d1a4f!8m2!3d-7.5956158!4d110.9545658!16s%2Fg%2F11ythvtsll!19sChIJA72-VQAZei4RTxpdJQMd5mE?authuser=0&hl=en&rclk=1,Desain Grafis,RARA PRODUCTION ADVERTISING & DIGITAL PRINTING,Print shop,"Beji, Bejen, Kec. Karanganyar, Kabupaten Karanganyar, Jawa Tengah 57716","{""Friday"":[""9.00 am–6.00 pm""],""Monday"":[""Closed""],""Saturday"":[""9.00 am–6.00 pm""],""Sunday"":[""10.00 am–3.00 pm""],""Thursday"":[""9.00 am–6.00 pm""],""Tuesday"":[""9.00 am–6.00 pm""],""Wednesday"":[""9.00 am–6.00 pm""]}",{},,0822-3332-4255,,"CX33+QR Bejen, Karanganyar Regency, Central Java",6,5.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":6}",-7.595616,110.954566
https://www.google.com/maps/place/CV+Grafika+Senama+Sejahtera+Cab+Karanganyar/data=!4m7!3m6!1s0x2e7a19ab52fff0ab:0x5878f84e325f4e00!8m2!3d-7.5945204!4d110.9498362!16s%2Fg%2F11vbt2rhgr!19sChIJq_D_UqsZei4RAE5fMk74eFg?authuser=0&hl=en&rclk=1,Desain Grafis,CV Grafika Senama Sejahtera Cab Karanganyar,Computer store,"Jl. Hayam Wuruk I No.002, RT.003, Cerbonan, Karanganyar, Kec. Karanganyar, Kabupaten Karanganyar, Jawa Tengah 57711","{""Friday"":[""7.00 am–4.30 pm""],""Monday"":[""7.00 am–4.30 pm""],""Saturday"":[""7.00 am–4.30 pm""],""Sunday"":[""Closed""],""Thursday"":[""7.00 am–4.30 pm""],""Tuesday"":[""7.00 am–4.30 pm""],""Wednesday"":[""7.00 am–4.30 pm""]}",{},,0822-4366-6667,,"CW4X+5W Karanganyar, Karanganyar Regency, Central Java",0,0.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",-7.594520,110.949836
https://www.google.com/maps/place/Fox+Studio/data=!4m7!3m6!1s0x2e7a156b2f73d50b:0xa70341791541f550!8m2!3d-7.5402835!4d110.7438954!16s%2Fg%2F11mwypdr4g!19sChIJC9VzL2sVei4RUPVBFXlBA6c?authuser=0&hl=en&rclk=1,Desain Grafis,Fox Studio,Non-profit organization,"Perumahan Bumi Kencana Indah, Jl. Klegen No.16 Blok B, Klagen, Malangjiwan, Kec. Colomadu, Kabupaten Karanganyar, Jawa Tengah 57177",{},{},,0812-4927-1778,,"FP5V+VH Malangjiwan, Karanganyar Regency, Central Java",3,5.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":3}",-7.540283,110.743895
https://www.google.com/maps/place/Nala+Media+Digital+Printing/data=!4m7!3m6!1s0x2e7a2333cdf28a07:0xd56d305d315c7bca!8m2!3d-7.5954395!4d110.9494899!16s%2Fg%2F11t57xfr7z!19sChIJB4ryzTMjei4RyntcMV0wbdU?authuser=0&hl=en&rclk=1,Desain Grafis,Nala Media Digital Printing,Digital printing service,"9WRX+38C Nala Media Digital Printing, Crebonan, Jl. Prof. Moh. Yamin, Tegalgede, Kec. Karanganyar, Kabupaten Karanganyar, Jawa Tengah 57711","{""Friday"":[""8.00 am–1.00 am""],""Monday"":[""8.00 am–1.00 am""],""Saturday"":[""8.00 am–1.00 am""],""Sunday"":[""Closed""],""Thursday"":[""8.00 am–1.00 am""],""Tuesday"":[""8.00 am–1.00 am""],""Wednesday"":[""8.00 am–1.00 am""]}","{""Friday"":{""0"":38,""10"":38,""11"":38,""12"":36,""13"":40,""14"":36,""15"":38,""16"":36,""17"":50,""18"":65,""19"":86,""20"":77,""21"":75,""22"":61,""23"":52,""6"":0,""7"":0,""8"":34,""9"":43},""Monday"":{""0"":54,""10"":22,""11"":29,""12"":36,""13"":43,""14"":36,""15"":50,""16"":45,""17"":52,""18"":47,""19"":56,""20"":72,""21"":97,""22"":100,""23"":93,""6"":0,""7"":0,""8"":22,""9"":25},""Saturday"":{""0"":52,""10"":47,""11"":54,""12"":50,""13"":50,""14"":47,""15"":56,""16"":70,""17"":75,""18"":72,""19"":68,""20"":70,""21"":70,""22"":70,""23"":61,""6"":0,""7"":0,""8"":29,""9"":34},""Sunday"":{},""Thursday"":{""0"":52,""10"":47,""11"":50,""12"":36,""13"":31,""14"":22,""15"":29,""16"":40,""17"":61,""18"":77,""19"":81,""20"":72,""21"":75,""22"":79,""23"":68,""6"":0,""7"":0,""8"":43,""9"":43},""Tuesday"":{""0"":56,""10"":43,""11"":38,""12"":38,""13"":38,""14"":38,""15"":38,""16"":52,""17"":56,""18"":68,""19"":59,""20"":52,""21"":59,""22"":70,""23"":68,""6"":0,""7"":0,""8"":34,""9"":38},""Wednesday"":{""0"":40,""10"":38,""11"":43,""12"":45,""13"":52,""14"":54,""15"":45,""16"":36,""17"":34,""18"":40,""19"":54,""20"":72,""21"":70,""22"":72,""23"":65,""6"":0,""7"":0,""8"":29,""9"":34}}",https://s.id/nalamedia,0813-9872-7722,,,20,4.500000,"{""1"":2,""2"":0,""3"":1,""4"":1,""5"":16}",-7.595439,110.949490
https://www.google.com/maps/place/Sablon+Kaos+Karanganyar+-+Growink+Sablon/data=!4m7!3m6!1s0x2e798bd1624acf2d:0x5fee01fd77025a70!8m2!3d-7.6012745!4d111.1150577!16s%2Fg%2F11ltdc9l12!19sChIJLc9KYtGLeS4RcFoCd_0B7l8?authuser=0&hl=en&rclk=1,Desain Grafis,Sablon Kaos Karanganyar - Growink Sablon,Design agency,"Kayumas, RT.01/RW.05, Kemuning, Kec. Ngargoyoso, Kabupaten Karanganyar, Jawa Tengah 57792","{""Friday"":[""Open 24 hours""],""Monday"":[""Open 24 hours""],""Saturday"":[""Open 24 hours""],""Sunday"":[""Closed""],""Thursday"":[""Open 24 hours""],""Tuesday"":[""Open 24 hours""],""Wednesday"":[""Open 24 hours""]}","{""Friday"":{""0"":37,""1"":37,""10"":37,""11"":43,""12"":75,""13"":75,""14"":62,""15"":43,""16"":50,""17"":56,""18"":75,""19"":56,""2"":50,""20"":50,""21"":25,""22"":31,""23"":37,""3"":43,""4"":43,""5"":62,""6"":56,""7"":37,""8"":25,""9"":25},""Monday"":{""0"":37,""1"":43,""10"":37,""11"":31,""12"":43,""13"":68,""14"":81,""15"":62,""16"":56,""17"":50,""18"":37,""19"":25,""2"":37,""20"":25,""21"":37,""22"":31,""23"":31,""3"":25,""4"":50,""5"":62,""6"":56,""7"":68,""8"":43,""9"":50},""Saturday"":{""0"":50,""1"":37,""10"":37,""11"":62,""12"":68,""13"":62,""14"":75,""15"":68,""16"":75,""17"":62,""18"":43,""19"":25,""2"":31,""20"":31,""21"":43,""22"":50,""23"":56,""3"":31,""4"":43,""5"":43,""6"":31,""7"":31,""8"":31,""9"":37},""Sunday"":{},""Thursday"":{""0"":68,""1"":81,""10"":43,""11"":50,""12"":56,""13"":37,""14"":43,""15"":56,""16"":87,""17"":81,""18"":68,""19"":50,""2"":93,""20"":37,""21"":31,""22"":37,""23"":37,""3"":93,""4"":68,""5"":75,""6"":75,""7"":43,""8"":37,""9"":43},""Tuesday"":{""0"":37,""1"":43,""10"":75,""11"":68,""12"":56,""13"":37,""14"":43,""15"":37,""16"":43,""17"":43,""18"":56,""19"":56,""2"":31,""20"":50,""21"":56,""22"":43,""23"":37,""3"":37,""4"":75,""5"":81,""6"":68,""7"":50,""8"":50,""9"":50},""Wednesday"":{""0"":43,""1"":62,""10"":37,""11"":37,""12"":25,""13"":25,""14"":31,""15"":37,""16"":43,""17"":50,""18"":31,""19"":37,""2"":68,""20"":37,""21"":62,""22"":50,""23"":75,""3"":75,""4"":100,""5"":75,""6"":93,""7"":81,""8"":68,""9"":43}}",https://linktr.ee/Growink_Sablon,0877-5275-2404,,"94X8+F2 Kemuning, Karanganyar Regency, Central Java",24,5.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":24}",-7.601274,111.115058
https://www.google.com/maps/place/urus.inbusiness/data=!4m7!3m6!1s0x2e7a119311b83c9b:0xfd57e5c52e6f5599!8m2!3d-7.4728863!4d110.8246744!16s%2Fg%2F11q3z8p0tz!19sChIJmzy4EZMRei4RmVVvLsXlV_0?authuser=0&hl=en&rclk=1,Desain Grafis,urus.inbusiness,Design agency,"Tegalsari RT 04/06, Wonorejo Lor, Tuban, Kec. Gondangrejo, Kabupaten Karanganyar, Jawa Tengah 57773","{""Friday"":[""8.00 am–4.00 pm""],""Monday"":[""8.00 am–4.00 pm""],""Saturday"":[""8.00 am–4.00 pm""],""Sunday"":[""Closed""],""Thursday"":[""8.00 am–4.00 pm""],""Tuesday"":[""8.00 am–4.00 pm""],""Wednesday"":[""8.00 am–4.00 pm""]}",{},http://bit.ly/3CRU6sT,0857-4275-9124,,"GRGF+RV Tuban, Karanganyar Regency, Central Java",0,0.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",-7.472886,110.824674
https://www.google.com/maps/place/Raihan+Graphic+Design/data=!4m7!3m6!1s0x2e7a15bd8538680f:0x75f363e9b3efe6d8!8m2!3d-7.5604676!4d110.7416951!16s%2Fg%2F11gfcyjymd!19sChIJD2g4hb0Vei4R2Obvs-lj83U?authuser=0&hl=en&rclk=1,Desain Grafis,Raihan Graphic Design,Invitation printing service,"Gg. Mawar Gowongan RT.03/03, Dusun IV, Pucangan, Kec. Kartasura, Kabupaten Sukoharjo, Jawa Tengah 57168","{""Friday"":[""7.00 am–11.00 pm""],""Monday"":[""7.00 am–11.00 pm""],""Saturday"":[""7.00 am–11.00 pm""],""Sunday"":[""9.00 am–11.00 pm""],""Thursday"":[""7.00 am–11.00 pm""],""Tuesday"":[""7.00 am–11.00 pm""],""Wednesday"":[""7.00 am–11.00 pm""]}","{""Friday"":{""10"":58,""11"":45,""12"":37,""13"":45,""14"":45,""15"":45,""16"":37,""17"":29,""18"":29,""19"":37,""20"":50,""21"":62,""22"":62,""23"":0,""6"":0,""7"":33,""8"":37,""9"":54},""Monday"":{""10"":50,""11"":50,""12"":50,""13"":45,""14"":45,""15"":33,""16"":37,""17"":41,""18"":45,""19"":50,""20"":54,""21"":58,""22"":66,""23"":0,""6"":0,""7"":45,""8"":50,""9"":41},""Saturday"":{""10"":33,""11"":37,""12"":41,""13"":41,""14"":33,""15"":29,""16"":33,""17"":41,""18"":45,""19"":50,""20"":41,""21"":37,""22"":37,""23"":0,""6"":0,""7"":25,""8"":25,""9"":29},""Sunday"":{""10"":45,""11"":41,""12"":41,""13"":45,""14"":33,""15"":33,""16"":41,""17"":50,""18"":50,""19"":41,""20"":37,""21"":41,""22"":50,""23"":0,""6"":0,""7"":0,""8"":0,""9"":50},""Thursday"":{""10"":41,""11"":37,""12"":33,""13"":33,""14"":29,""15"":29,""16"":37,""17"":45,""18"":66,""19"":83,""20"":70,""21"":79,""22"":54,""23"":0,""6"":0,""7"":41,""8"":37,""9"":41},""Tuesday"":{""10"":25,""11"":29,""12"":41,""13"":37,""14"":33,""15"":16,""16"":20,""17"":25,""18"":45,""19"":50,""20"":75,""21"":100,""22"":91,""23"":0,""6"":0,""7"":25,""8"":16,""9"":12},""Wednesday"":{""10"":29,""11"":29,""12"":41,""13"":45,""14"":45,""15"":54,""16"":54,""17"":50,""18"":41,""19"":33,""20"":45,""21"":58,""22"":70,""23"":0,""6"":0,""7"":29,""8"":33,""9"":25}}",,0895-3474-37275,,"CPQR+RM Pucangan, Sukoharjo Regency, Central Java",3,4.300000,"{""1"":0,""2"":0,""3"":1,""4"":0,""5"":2}",-7.560468,110.741695
https://www.google.com/maps/place/Jasa+Desain+Grafis/data=!4m7!3m6!1s0x2e7a15a6073ba3af:0xa47998c53d5e5f04!8m2!3d-7.5556468!4d110.7392651!16s%2Fg%2F11j6yy11jp!19sChIJr6M7B6YVei4RBF9ePcWYeaQ?authuser=0&hl=en&rclk=1,Desain Grafis,Jasa Desain Grafis,Graphic designer,"Jl. Pagelaran No.63, Dusun II, Kartasura, Kec. Kartasura, Kabupaten Sukoharjo, Jawa Tengah 57169","{""Friday"":[""9.00 am–5.00 pm""],""Monday"":[""9.00 am–5.00 pm""],""Saturday"":[""9.00 am–12.00 pm""],""Sunday"":[""Closed""],""Thursday"":[""9.00 am–5.00 pm""],""Tuesday"":[""9.00 am–5.00 pm""],""Wednesday"":[""9.00 am–5.00 pm""]}",{},https://www.instagram.com/welldesign.id/,0896-0167-2696,,"CPVQ+PP Kartasura, Sukoharjo Regency, Central Java",2,5.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":2}",-7.555647,110.739265
https://www.google.com/maps/place/Djari+Desain+Grafis/data=!4m7!3m6!1s0x2e7a1749ac182beb:0xd0a56ad92774b7d!8m2!3d-7.5428674!4d110.8432967!16s%2Fg%2F11jg1cpvm1!19sChIJ6ysYrEkXei4RfUt3kq1WCg0?authuser=0&hl=en&rclk=1,Desain Grafis,Djari Desain Grafis,Print shop,"Mojosongo, Kec. Jebres, Kota Surakarta, Jawa Tengah 57127","{""Friday"":[""8.30 am–4.30 pm""],""Monday"":[""8.30 am–4.30 pm""],""Saturday"":[""8.30 am–3.30 pm""],""Sunday"":[""Closed""],""Thursday"":[""8.30 am–4.30 pm""],""Tuesday"":[""8.30 am–4.30 pm""],""Wednesday"":[""8.30 am–4.30 pm""]}",{},,0878-3380-6966,,"FR4V+V8 Mojosongo, Surakarta City, Central Java",1,5.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":1}",-7.542867,110.843297
https://www.google.com/maps/place/Sekolah+Desain.id/data=!4m7!3m6!1s0x2e7a177a6ae43069:0x80f7f697fb7ae01d!8m2!3d-7.6006585!4d110.8181179!16s%2Fg%2F11hxmnqswb!19sChIJaTDkanoXei4RHeB6-5f294A?authuser=0&hl=en&rclk=1,Desain Grafis,Sekolah Desain.id,Design institute,"Dusun II, Madegondo, Grogol, Sukoharjo Regency, Central Java 57552","{""Friday"":[""8.00 am–4.00 pm""],""Monday"":[""8.00 am–4.00 pm""],""Saturday"":[""8.00 am–2.00 pm""],""Sunday"":[""Closed""],""Thursday"":[""8.00 am–4.00 pm""],""Tuesday"":[""8.00 am–4.00 pm""],""Wednesday"":[""8.00 am–4.00 pm""]}",{},http://www.sekolahdesain.id/,0851-5542-1080,,"9RX9+P6 Madegondo, Sukoharjo Regency, Central Java",10,5.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":10}",-7.600658,110.818118
https://www.google.com/maps/place/Percetakan+Seni+Kreatif/data=!4m7!3m6!1s0x2e7a19743598e805:0x7e17d228f595b7ed!8m2!3d-7.5767501!4d110.9107169!16s%2Fg%2F11v60sh7d9!19sChIJBeiYNXQZei4R7beV9SjSF34?authuser=0&hl=en&rclk=1,Desain Grafis,Percetakan Seni Kreatif,Print shop,"Ngamban, RT.01/Rw06, Karang Dowo, Buran, Kec. Tasikmadu, Kabupaten Karanganyar, Jawa Tengah 57761","{""Friday"":[""8.00 am–4.00 pm""],""Monday"":[""8.00 am–4.00 pm""],""Saturday"":[""8.00 am–4.00 pm""],""Sunday"":[""8.00 am–4.00 pm""],""Thursday"":[""8.00 am–4.00 pm""],""Tuesday"":[""8.00 am–4.00 pm""],""Wednesday"":[""8.00 am–4.00 pm""]}",{},,0858-6763-2540,,"CWF6+77 Buran, Karanganyar Regency, Central Java",0,0.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",-7.576750,110.910717
